word,noun,pronoun,verb,adjective,adverb,preposition,conjunction,interjection
haf,False,False,False,False,False,False,False,False
eefen,False,False,False,False,False,False,False,False
digging,True,False,True,False,False,False,False,False
hatred,True,False,False,False,False,False,False,False
locked,True,False,True,True,False,False,False,False
dieter's,False,False,False,False,False,False,False,False
inspects,True,False,True,True,False,False,False,False
almost,False,False,False,True,True,False,False,False
tremulously,True,False,False,True,True,False,False,False
eighteen,True,False,False,True,False,False,False,False
steel,True,False,True,True,False,False,False,False
produces,True,False,True,True,False,False,False,False
glinting,True,False,True,False,False,False,False,False
saber,True,False,True,False,False,False,False,False
coolly,True,False,True,True,True,False,False,False
dipshit,True,False,False,False,False,False,False,False
ninetoed,False,False,False,False,False,False,False,False
rage,True,False,True,False,False,False,False,False
charges,True,False,True,True,False,False,False,False
offguard,True,False,True,False,False,False,False,False
thuds,True,False,True,False,False,False,False,False
lifts,True,False,True,True,False,False,False,False
rushes,True,False,True,True,False,False,False,False
karate,True,False,False,False,False,False,False,False
squeaking,True,False,True,True,False,False,False,False
popping,True,False,True,True,True,False,False,False
evading,True,False,True,True,False,False,False,False
clamped,True,False,True,False,False,False,False,False
wound,True,False,True,False,False,False,False,False
growling,False,False,False,True,True,False,False,False
worries,True,False,True,False,False,False,False,False
waggling,True,False,True,True,False,False,False,False
jaws,True,False,True,True,False,False,False,False
circling,True,False,True,False,False,False,False,False
franz's,False,False,False,False,False,False,False,False
tearing,False,False,False,True,False,False,False,False
earless,False,False,False,True,False,False,False,False
nussing,False,False,False,False,False,False,False,False
panting,True,False,True,True,False,False,False,False
heavily,False,False,False,False,True,False,False,False
establish,True,False,True,True,False,False,False,False
contact,True,False,True,True,False,False,False,False
veakling,False,False,False,False,False,False,False,False
antisemite,True,False,False,False,False,False,False,False
bama,False,False,False,False,False,False,False,False
powerhouse,True,False,False,False,False,False,False,False
count,True,False,True,False,False,False,False,False
piercing,True,False,False,True,True,False,False,False
shriek,True,False,True,False,False,False,False,False
summons,True,False,True,False,False,False,False,False
nerve,True,False,True,True,False,False,False,False
deliver,True,False,True,True,False,False,False,False
dudewhhapthe,False,False,False,False,False,False,False,False
volume,True,False,True,True,False,False,False,False
shoots,True,False,True,False,False,False,False,True
bashes,True,False,True,False,False,False,False,False
static,True,False,False,True,True,False,False,False
laid,False,False,False,False,False,False,False,False
bleeding,True,False,False,True,False,False,False,False
hy,False,False,False,False,False,False,False,False
clutches,True,False,True,True,False,False,False,False
weren't,False,False,False,False,False,False,False,False
shots,True,False,False,True,False,False,False,False
heart,True,False,True,False,False,False,False,False
attack,True,False,True,True,False,False,False,False
wha,False,False,False,False,False,False,False,False
medics,True,False,False,False,False,False,False,False
hurry,True,False,True,False,False,False,False,False
reassuring,False,False,False,True,True,False,False,False
donny's,False,False,False,False,False,False,False,False
buddy,True,False,True,True,False,False,False,False
choppering,True,False,True,False,False,False,False,False
forearms,True,False,True,False,False,False,False,False
nondescript,True,False,False,True,False,False,False,False
fingertips,True,False,False,True,False,False,False,False
conservative,True,False,False,True,True,False,False,False
gentlemen,True,False,False,True,False,False,False,False
bereaved,True,False,False,True,False,False,False,False
francis,False,False,False,False,False,False,False,False
donnelly,False,False,False,False,False,False,False,False
pleased,False,False,True,False,True,False,False,False
actually,False,False,False,False,True,False,False,False
urn,True,False,False,False,False,False,False,False
carefully,True,False,False,True,True,False,False,False
deposit,True,False,True,False,False,False,False,False
desktop,True,False,False,True,False,False,False,False
credit,True,False,True,False,False,False,False,False
folder,True,False,False,False,False,False,False,False
whomever,False,True,False,False,False,False,False,False
reading,True,False,False,False,False,False,False,False
glasses,True,False,True,True,False,False,False,False
concentration,True,False,False,False,False,False,False,False
mortician's,False,False,False,False,False,False,False,False
pointing,True,False,True,True,False,False,False,False
ashes,True,False,True,True,False,False,False,False
informed,False,False,False,True,True,False,False,False
must,True,False,True,False,False,False,False,False
transmit,True,False,True,True,False,False,False,False
receptacle,True,False,False,False,False,False,False,False
modestly,False,False,False,True,True,False,False,False
priced,False,False,False,True,False,False,False,False
range,True,False,True,False,False,False,False,False
mortuary,True,False,False,True,False,False,False,False
rental,True,False,False,True,False,False,False,False
lower,True,False,True,True,False,False,False,False
dume,False,False,False,False,False,False,False,False
windswept,False,False,False,True,False,False,False,False
lonely,True,False,False,True,False,False,False,False
lid,True,False,True,True,False,False,False,False
loved,True,False,True,False,False,False,False,False
outdoors,True,False,False,False,True,False,False,False
surfer,True,False,True,False,False,False,False,False
explored,True,False,True,False,False,False,False,False
beaches,True,False,True,False,False,False,False,False
redondo,False,False,False,False,False,False,False,False
calabassos,False,False,False,False,False,False,False,False
avid,True,False,False,True,True,False,False,False
diedhe,False,False,False,False,False,False,False,False
generation,True,False,False,True,True,False,False,False
wisdom,True,False,False,False,False,False,False,False
flowering,True,False,False,True,False,False,False,False
khe,False,False,False,False,False,False,False,False
san,True,False,False,False,False,False,False,False
lan,True,False,False,False,False,False,False,False
doc,True,False,False,False,False,False,False,False
theodoredonaldkarabotsos,False,False,False,False,False,False,False,False
accordance,True,False,False,False,False,False,False,False
dying,False,False,False,True,False,False,False,False
